customer_id,country,province,city,gender,marital_status,occupation_code,income,birth_date,onboard_date,occupation_title,is_small_business,industry_code,employee_count,sales,established_date,industry,label,account_age_days,account_lifetime,age,occupation,business_age,income_missing_flag,n_txn_abm,sum_amt_abm,mean_amt_abm,median_amt_abm,std_amt_abm,cv_amt_abm,has_abm,n_txn_card,sum_amt_card,mean_amt_card,median_amt_card,std_amt_card,cv_amt_card,has_card,n_txn_cheque,sum_amt_cheque,mean_amt_cheque,median_amt_cheque,std_amt_cheque,cv_amt_cheque,has_cheque,n_txn_eft,sum_amt_eft,mean_amt_eft,median_amt_eft,std_amt_eft,cv_amt_eft,has_eft,n_txn_emt,sum_amt_emt,mean_amt_emt,median_amt_emt,std_amt_emt,cv_amt_emt,has_emt,n_txn_wire,sum_amt_wire,mean_amt_wire,median_amt_wire,std_amt_wire,cv_amt_wire,has_wire,n_txn_wu,sum_amt_wu,mean_amt_wu,median_amt_wu,std_amt_wu,cv_amt_wu,has_wu,sum_amt_total,n_txn_total,num_channels_used,share_amt_abm,share_amt_card,share_amt_cheque,share_amt_eft,share_amt_emt,share_amt_wire,share_amt_wu,max_channel_share,transaction_frequency_7d,transaction_volume_7d,transaction_size_mean_7d,transaction_size_median_7d,transaction_size_variance_7d,transaction_round_amount_frequency_7d,transaction_same_amount_frequency_7d,transaction_frequency_90d,transaction_volume_90d,transaction_size_mean_90d,transaction_size_median_90d,transaction_size_variance_90d,transaction_round_amount_frequency_90d,transaction_same_amount_frequency_90d,transaction_unique_merchants,transaction_most_frequent_merchant,transaction_ecommerce_ratio,transaction_ecommerce_frequency_ratio,transaction_unique_countries,transaction_most_frequent_country,cross_border_ratio,max_transaction_frequency_7d,max_transaction_frequency_90d,days_since_last_transaction,incoming_volume_7d,incoming_volume_90d,count_txn_below_threshold_frequency,channel_credit_volume,channel_debit_volume,cash_ratio,wire_ratio,abm_cash_deposit_volume,abm_cash_withdrawal_volume,median_hold_time_funds,incoming_to_outgoing_time_mean,txn_to_sales_ratio,txn_volume_vs_income,txn_volume_vs_occupation_median
SYNID0109066724,CA,,other,FEMALE,Single,4130,11.0,7/20/1992,4/11/2013,Social and community service professionals,0,,,,,,0.0,4313,4313,33.0,Social and community service professionals,0,0,2,200.0,100.0,100.0,0.0,0.0,1,71,5826.53,82.06380282,19.62,225.3272882,2.745757331,1,0,0.0,0.0,0.0,0.0,0.0,0,3,1450.39,483.4633333,584.04,346.5883951,0.71688662,1,17,2965.89,174.4641176,62.02,247.834369,1.42054637,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,10442.81,93,4,0.019151933,0.557946568,0.0,0.138888862,0.284012636,0.0,0.0,0.557946568,10,229.97,22.997,12.255,384.9615122,0.0,0.0,92,10421.94,113.2819565,34.015,58382.52487,0.032608696,0.02173913,23,5814,0.236887135,0.197183099,3,CA,0.046875,3,4,0,0.0,5175.09,0.0,5175.09,5246.85,0.019190285,0.0,0.0,200.0,20.03875,25.46509921,,947.4490909,0.220127574
SYNID0109070767,CA,,other,MALE,Single,RETIRED,13.0,4/25/1952,,retired,0,,,,,,0.0,0,0,74.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,21,802.13,38.19666667,21.83,55.60367383,1.455720582,1,3,559.7,186.5666667,105.68,150.9747569,0.809226855,1,0,0.0,0.0,0.0,0.0,0.0,0,12,1729.05,144.0875,88.74,160.0795008,1.11098812,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,3090.88,36,3,0.0,0.25951509,0.181081116,0.0,0.559403794,0.0,0.0,0.559403794,3,239.67,79.89,78.19,624.1711,0.0,0.0,36,3090.88,85.85777778,29.925,14517.72848,0.027777778,0.0,11,4121,0.3786668,0.333333333,1,CA,0.0,1,2,0,78.19,1621.72,0.0,1621.72,1469.16,0.0,0.0,0.0,0.0,18.17319444,38.49472222,,237.76,0.106343712
SYNID0109077808,CA,QC,GATINEAU,MALE,Single,SELF_EMPLOYED,,8/6/1990,4/1/2024,self_employed,0,,,,,,0.0,305,305,35.0,,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,6,2317.21,386.2016667,288.035,334.5260219,0.866195179,1,10,3955.76,395.576,236.09,498.8811568,1.261151225,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,6272.97,16,2,0.0,0.0,0.0,0.369395996,0.630604004,0.0,0.0,0.630604004,1,205.56,205.56,205.56,0.0,0.0,0.0,15,5501.63,366.7753333,205.56,189026.1774,0.0,0.0,0,,0.0,0.0,0,,0.0,1,2,0,205.56,3219.05,0.0,3219.05,2282.58,0.0,0.0,0.0,0.0,211.0255556,229.4857143,,,0.10405466
SYNID0109083503,CA,ON,ANCASTER,MALE,Single,11102,68440.0,6/29/1993,3/11/2018,Financial advisors,0,,,,,,0.0,2518,2518,33.0,Financial advisors,0,0,5,2534.67,506.934,323.7,463.9449399,0.915197915,1,2,136.32,68.16,68.16,52.69359733,0.773086815,1,12,8474.38,706.1983333,296.2,787.8609806,1.115636987,1,20,12332.39,616.6195,325.515,718.1634425,1.164678448,1,13,3798.09,292.1607692,52.91,407.5022116,1.394787578,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,27275.85,52,5,0.09292726,0.004997828,0.310691692,0.452135864,0.139247356,0.0,0.0,0.452135864,6,2508.43,418.0716667,260.735,182274.2905,0.0,0.0,50,25879.5,517.59,211.34,411207.2879,0.0,0.0,2,5733,0.0,0.0,2,CA,0.2,2,3,0,2431.43,19731.68,0.0,19731.68,6147.82,0.097941228,0.0,1890.0,644.67,104.4818056,97.24223148,,0.378134132,0.603659817
SYNID0109106739,CA,ON,SCARBOROUGH,MALE,Unknown,63200,80948.0,3/30/1970,3/8/2018,Cooks,0,,,,,,0.0,2521,2521,56.0,Cooks,0,0,8,3021.97,377.74625,100.0,560.0798501,1.482688048,1,1,100.23,100.23,100.23,0.0,0.0,1,1,95.63,95.63,95.63,0.0,0.0,1,10,6669.92,666.992,88.845,1379.640999,2.068452093,1,5,2863.61,572.722,385.65,461.1341228,0.80516223,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,12751.36,25,5,0.236991976,0.007860338,0.007499592,0.523075186,0.224572908,0.0,0.0,0.523075186,2,1040.59,520.295,520.295,522661.1041,0.0,0.0,25,12751.36,510.0544,100.0,871781.908,0.16,0.16,1,5661,0.0,0.0,1,CA,0.0,2,3,6,1040.59,8096.73,0.0,8096.73,4654.63,0.236991976,0.0,1455.65,1566.32,75.17097222,114.8500694,,0.157525325,0.299369864
SYNID0109111562,CA,,other,MALE,Single,313,13.0,3/21/1985,4/1/2008,Nursing and allied health professionals,0,,,,,,0.0,6149,6149,41.0,Nursing and allied health professionals,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,19,5878.9,309.4157895,75.81,542.8640725,1.754480834,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,5878.9,19,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,1951.21,650.4033333,102.58,1015146.014,0.0,0.0,18,5856.58,325.3655556,89.195,306918.9481,0.0,0.0,0,,0.0,0.0,0,,0.0,1,2,0,1848.63,3112.62,0.0,3112.62,2743.96,0.0,0.0,0.0,0.0,210.9772222,226.300463,,450.5061538,0.113627333
SYNID0109114621,CA,,other,FEMALE,Married,SELF_EMPLOYED,9057.0,7/5/1967,5/26/1997,self_employed,0,,,,,,0.0,10112,10112,59.0,,0,0,4,1488.33,372.0825,400.0,163.1157479,0.438385971,1,3,68.27,22.75666667,7.33,31.26786583,1.374009045,1,3,205.22,68.40666667,25.66,77.97778551,1.139915001,1,7,2691.78,384.54,213.68,378.7207272,0.984866925,1,2,74.1,37.05,37.05,37.33523805,1.007698733,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,4527.7,19,5,0.328716567,0.015078296,0.045325441,0.594513771,0.016365925,0.0,0.0,0.594513771,3,1615.2,538.4,412.58,343245.9268,0.0,0.0,19,4527.7,238.3,158.41,82454.0035,0.105263158,0.105263158,3,5411,0.0,0.0,1,CA,0.0,2,3,0,1176.96,2427.53,0.0,2427.53,2100.17,0.328716567,0.0,148.33,1340.0,112.1025,128.8125463,,0.499911671,0.085634309
SYNID0109116433,CA,ON,TORONTO,MALE,Single,313,50102.0,4/16/1981,3/1/2017,Nursing and allied health professionals,0,,,,,,0.0,2893,2893,45.0,Nursing and allied health professionals,0,0,5,962.15,192.43,150.0,124.8610207,0.64886463,1,4,102.25,25.5625,23.45,25.08749273,0.981417809,1,0,0.0,0.0,0.0,0.0,0.0,0,22,8097.73,368.0786364,224.03,340.4357919,0.924899623,1,1,216.79,216.79,216.79,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,9378.92,32,4,0.102586439,0.010902108,0.0,0.863396852,0.023114602,0.0,0.0,0.863396852,5,1917.08,383.416,212.15,171658.4587,0.2,0.0,31,9371.56,302.3083871,193.84,96009.35312,0.096774194,0.064516129,3,5310,0.0,0.0,1,CA,0.0,2,3,0,1087.94,5323.02,0.0,5323.02,4048.54,0.102667005,0.0,0.0,962.15,52.52888889,79.62845679,,0.187049619,0.181823755
SYNID0109130542,CA,,other,MALE,Married,RETIRED,41264.0,9/9/1951,,retired,0,,,,,,0.0,0,0,74.0,,0,0,1,400.0,400.0,400.0,0.0,0.0,1,6,845.3,140.8833333,35.04,205.8194075,1.46092091,1,3,1453.09,484.3633333,157.8,571.1236838,1.179122457,1,5,2732.43,546.486,151.78,719.3396439,1.316300223,1,18,9653.85,536.325,175.855,858.3558207,1.600439697,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,15084.67,33,5,0.026516987,0.056037023,0.096328922,0.181139528,0.63997754,0.0,0.0,0.63997754,5,1909.3,381.86,136.97,222012.9245,0.0,0.0,33,15084.67,457.1112121,151.78,506797.4114,0.03030303,0.0,5,0,0.017130013,0.166666667,2,CA,0.2,2,3,0,217.87,9488.39,0.0,9488.39,5596.28,0.026516987,0.0,400.0,0.0,92.26402778,109.2014286,,0.365564899,0.518997764
SYNID0109156897,CA,AB,EDMONTON,MALE,Single,RETIRED,58981.0,9/29/1957,2/24/1997,retired,0,,,,,,0.0,10203,10203,68.0,,0,0,22,5911.23,268.6922727,150.0,299.8141184,1.115827096,1,91,7327.14,80.51802198,31.54,234.9420994,2.917882154,1,2,126.8,63.4,63.4,55.93214639,0.882210511,1,27,14039.21,519.9707407,202.81,947.7605169,1.822718939,1,1,83.51,83.51,83.51,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,27487.89,143,5,0.215048518,0.266558837,0.00461294,0.510741639,0.003038065,0.0,0.0,0.510741639,15,1683.33,112.222,90.54,12435.84207,0.133333333,0.0,138,25163.75,182.3460145,57.175,238336.4728,0.086956522,0.101449275,32,5814,0.362095906,0.123595506,1,CA,0.0,3,5,0,259.14,11581.61,0.0,11581.61,13582.14,0.191196861,0.0,666.45,4144.78,9.679722222,16.94545752,,0.42664163,0.865774987
SYNID0109163412,CA,AB,CALGARY,MALE,Married,RETIRED,27096.0,4/12/1953,9/2/1998,retired,0,,,,,,0.0,9648,9648,73.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3,57.41,19.13666667,16.16,13.07171119,0.683071478,1,0,0.0,0.0,0.0,0.0,0.0,0,11,5586.37,507.8518182,517.5,414.5959748,0.816371942,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,5643.78,14,2,0.0,0.01017226,0.0,0.98982774,0.0,0.0,0.0,0.98982774,1,517.5,517.5,517.5,0.0,0.0,0.0,14,5643.78,403.1271429,179.61,175555.8349,0.0,0.0,3,4816,0.58247692,0.333333333,1,CA,0.0,1,2,5,517.5,4278.86,0.0,4278.86,1364.92,0.0,0.0,0.0,0.0,59.42916667,136.4554861,,0.208288308,0.194177877
SYNID0109164594,CA,,other,MALE,Unknown,OTHER,,3/6/1953,6/5/2021,other,0,,,,,,0.0,1336,1336,73.0,,0,1,0,0.0,0.0,0.0,0.0,0.0,0,2,340.79,170.395,170.395,232.1360852,1.362340944,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,340.79,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,340.79,170.395,170.395,53887.16205,0.0,0.0,2,5541,0.0,0.0,1,CA,0.0,0,1,8,0.0,0.0,0.0,0.0,340.79,0.0,0.0,0.0,0.0,0.0,0.0,,,0.007844171
SYNID0109164999,CA,AB,FORT MCMURRAY,FEMALE,Married,OTHER,52634.0,11/12/1981,,other,0,,,,,,0.0,0,0,44.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,21.33,21.33,21.33,0.0,0.0,1,1,40.54,40.54,40.54,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,61.87,2,2,0.0,0.0,0.344755132,0.655244868,0.0,0.0,0.0,0.655244868,0,0.0,0.0,0.0,0.0,0.0,0.0,2,61.87,30.935,30.935,184.51205,0.0,0.0,0,,0.0,0.0,0,,0.0,0,1,41,0.0,40.54,0.0,40.54,21.33,0.0,0.0,0.0,0.0,0.0,0.0,,0.001175476,0.001424099
SYNID0109166911,CA,ON,HAMILTON,MALE,Married,OTHER,,9/9/1948,,other,0,,,,,,0.0,0,0,77.0,,0,1,1,111.0,111.0,111.0,0.0,0.0,1,5,733.18,146.636,122.31,161.3661009,1.10045351,1,0,0.0,0.0,0.0,0.0,0.0,0,25,13618.59,544.7436,274.67,696.3457092,1.278299936,1,10,1641.97,164.197,77.28,204.7466452,1.246957284,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,16104.74,41,4,0.006892381,0.045525727,0.0,0.845626195,0.101955698,0.0,0.0,0.845626195,1,592.51,592.51,592.51,0.0,0.0,0.0,39,15794.78,404.994359,155.38,354792.9302,0.0,0.0,5,0,0.166821244,0.2,1,CA,0.0,1,4,5,592.51,11570.39,0.0,11570.39,4224.39,0.007027638,0.0,0.0,111.0,24.89638889,82.27921296,,,0.363558062
SYNID0109173381,CA,,other,MALE,Single,OTHER,,2/26/1965,1/26/2016,other,0,,,,,,0.0,3293,3293,61.0,,0,1,2,240.0,120.0,120.0,113.137085,0.942809042,1,120,6008.44,50.07033333,29.1,71.62330709,1.43045397,1,0,0.0,0.0,0.0,0.0,0.0,0,6,7506.52,1251.086667,1378.695,861.0048613,0.688205609,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,13754.96,128,3,0.017448251,0.436819882,0.0,0.545731867,0.0,0.0,0.0,0.545731867,11,373.73,33.97545455,31.65,509.4202073,0.090909091,0.0,122,13487.01,110.5492623,30.995,103594.7055,0.057377049,0.049180328,37,5411,0.106496135,0.114035088,2,CA,0.019047619,3,4,0,0.0,7044.6,0.0,7044.6,6442.41,0.0177949,0.0,0.0,240.0,16.61138889,17.2562963,,,0.310438716
SYNID0109180244,CA,,other,MALE,Unknown,SELF_EMPLOYED,4112.0,,10/22/2018,self_employed,0,,,,,,0.0,2293,2293,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,16,826.81,51.675625,19.29,78.81740484,1.525233702,1,1,882.59,882.59,882.59,0.0,0.0,1,11,4270.23,388.2027273,121.41,554.9051164,1.429420963,1,9,1741.6,193.5111111,53.03,315.8249744,1.632076694,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,7721.23,37,4,0.0,0.10708268,0.114306917,0.553050485,0.225559917,0.0,0.0,0.553050485,4,919.84,229.96,58.615,139603.8469,0.0,0.0,37,7721.23,208.6818919,54.11,143763.5272,0.0,0.0,13,4816,0.157944389,0.25,1,CA,0.0,2,4,1,867.3,5510.0,0.0,5510.0,2211.23,0.0,0.0,0.0,0.0,55.89027778,100.5096481,,1.877731031,0.146034895
SYNID0109183244,CA,AB,CALGARY,FEMALE,Married,21222,105612.0,12/23/1973,7/9/1999,Information systems specialists,0,,,,,,0.0,9338,9338,52.0,Information systems specialists,0,0,2,616.13,308.065,308.065,294.2483449,0.955150195,1,6,317.23,52.87166667,12.43,102.8166915,1.944646311,1,1,97.97,97.97,97.97,0.0,0.0,1,19,11544.45,607.6026316,420.48,551.999329,0.90848739,1,8,1004.69,125.58625,53.565,152.1423096,1.211456745,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,13580.47,36,5,0.045368827,0.02335928,0.007214036,0.850077354,0.073980503,0.0,0.0,0.850077354,3,669.07,223.0233333,283.32,34380.51323,0.0,0.0,33,13208.84,400.2678788,245.78,243028.9737,0.0,0.0,3,5814,0.0,0.0,1,CA,0.0,1,2,4,385.75,9663.48,0.0,9663.48,3545.36,0.039074589,0.0,516.13,0.0,140.6641667,147.8506746,,0.1250695,0.704321211
SYNID0109190802,CA,ON,TORONTO,FEMALE,Single,RETIRED,35974.0,4/23/1963,2/27/2002,retired,0,,,,,,0.0,8374,8374,63.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,34,2288.25,67.30147059,19.02,178.8463153,2.657390897,1,15,5300.17,353.3446667,213.79,377.0954641,1.067217082,1,6,6384.36,1064.06,152.06,2284.956374,2.147394295,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,13972.78,55,3,0.0,0.163764834,0.37932108,0.456914086,0.0,0.0,0.0,0.456914086,5,857.51,171.502,124.35,21516.68587,0.0,0.0,52,13920.14,267.695,66.965,671449.0339,0.057692308,0.057692308,20,5411,0.104320521,0.225806452,2,CA,0.068965517,3,3,0,420.64,5264.62,0.0,5264.62,8655.52,0.0,0.0,0.0,0.0,17.64777778,28.50946581,,0.386950019,0.478931361
SYNID0109195398,CA,,other,MALE,Married,RETIRED,52193.0,6/9/1960,4/4/1994,retired,0,,,,,,0.0,11260,11260,66.0,,0,0,3,450.0,150.0,150.0,50.0,0.333333333,1,68,3773.53,55.49308824,22.21,88.29589518,1.591115182,1,6,8745.4,1457.566667,554.19,2585.517553,1.773858865,1,69,60833.45,881.6442029,298.6,2076.160854,2.354873823,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,73802.38,146,4,0.006097364,0.051130194,0.118497534,0.824274908,0.0,0.0,0.0,0.824274908,12,8081.99,673.4991667,265.985,767906.3204,0.0,0.0,143,73491.28,513.925035,87.67,2506331.882,0.027972028,0.027972028,26,5814,0.159213707,0.181818182,2,CA,0.017857143,7,7,0,7783.66,36825.55,0.0,36825.55,36665.73,0.006123175,0.0,0.0,450.0,13.79138889,20.99738426,,1.408067749,2.528514708
SYNID0109212463,CA,MB,WINNIPEG,FEMALE,Married,OTHER,73700.0,6/7/1987,9/24/2015,other,0,,,,,,0.0,3417,3417,39.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,4.05,4.05,4.05,0.0,0.0,1,4,4945.31,1236.3275,585.02,1647.154828,1.332296522,1,1,1722.18,1722.18,1722.18,0.0,0.0,1,34,17460.82,513.5535294,63.37,1070.479667,2.084455867,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,24132.36,40,4,0.0,0.000167824,0.204924425,0.071363928,0.723543822,0.0,0.0,0.723543822,4,1249.92,312.48,61.16,258909.1553,0.0,0.0,37,19804.2,535.2486486,68.91,1167228.829,0.0,0.054054054,1,5912,0.0,0.0,1,CA,0.0,2,2,1,0.0,14028.96,0.0,14028.96,5775.24,0.0,0.0,0.0,0.0,33.08833333,81.07383681,,0.268713704,0.455845322
SYNID0109214068,CA,ON,AJAX,FEMALE,,STUDENT,,2/25/2003,8/31/2022,student,0,,,,,,0.0,884,884,23.0,,0,1,5,2664.91,532.982,499.41,447.7168571,0.840022472,1,9,248.02,27.55777778,18.86,27.06220509,0.982016958,1,0,0.0,0.0,0.0,0.0,0.0,0,9,4546.2,505.1333333,233.35,785.0081603,1.554061291,1,5,750.59,150.118,42.94,264.7103018,1.763348178,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,8209.72,28,4,0.32460425,0.030210531,0.0,0.553758228,0.091426991,0.0,0.0,0.553758228,3,710.15,236.7166667,68.5,112405.4964,0.0,0.0,28,8209.72,293.2042857,63.9,275815.6368,0.107142857,0.0,5,5814,0.029392791,0.111111111,1,CA,0.0,1,2,0,0.0,4930.63,0.0,4930.63,3279.09,0.32460425,0.0,1100.0,1564.91,26.24416667,58.57454861,,,586.4085714
SYNID0109214779,CA,ON,BRAMPTON,FEMALE,Unknown,10019,,7/5/2002,6/28/2023,Other administrative services managers,0,,,,,,0.0,583,583,24.0,Other administrative services managers,0,1,1,46.04,46.04,46.04,0.0,0.0,1,1,18.51,18.51,18.51,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,6,1236.11,206.0183333,120.68,254.6825968,1.236213267,1,10,3713.69,371.369,273.09,396.8135012,1.068515415,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,5014.35,18,4,0.009181649,0.003691406,0.0,0.246514503,0.740612442,0.0,0.0,0.740612442,3,141.69,47.23,18.51,2566.0857,0.0,0.0,18,5014.35,278.575,140.45,116521.4784,0.0,0.0,1,4812,1.0,1.0,1,CA,0.0,1,2,0,0.0,2347.38,0.0,2347.38,2666.97,0.009181649,0.0,0.0,46.04,285.6330556,265.459375,,,0.127877946
SYNID0109220856,CA,ON,KITCHENER,MALE,Single,OTHER,,5/28/1993,2/28/2003,other,0,,,,,,0.0,8008,8008,33.0,,0,1,0,0.0,0.0,0.0,0.0,0.0,0,12,795.98,66.33166667,19.6,160.4921484,2.419540417,1,2,123.2,61.6,61.6,15.58463346,0.252997296,1,10,3449.89,344.989,173.125,422.9456175,1.225968415,1,2,16.68,8.34,8.34,1.48492424,0.17804847,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,4385.75,26,4,0.0,0.181492333,0.028090976,0.786613464,0.003803226,0.0,0.0,0.786613464,0,0.0,0.0,0.0,0.0,0.0,0.0,26,4385.75,168.6826923,35.855,96177.11861,0.038461538,0.0,8,5812,0.0,0.083333333,1,CA,0.0,0,2,8,0.0,2457.97,0.0,2457.97,1927.78,0.0,0.0,0.0,0.0,56.07666667,77.48892361,,,0.100949476
SYNID0109221876,CA,BC,COURTENAY,FEMALE,Married,14402,92283.0,12/14/1981,12/1/2009,Production logistics workers,0,,,,,,0.0,5540,5540,44.0,Production logistics workers,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,23,29377.89,1277.299565,321.6,2312.762841,1.810665958,1,21,4456.95,212.2357143,69.63,369.6479086,1.7416857,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,33834.84,44,2,0.0,0.0,0.0,0.868273354,0.131726646,0.0,0.0,0.868273354,4,2726.81,681.7025,613.525,257258.4628,0.0,0.0,43,33813.58,786.3623256,115.84,3149716.365,0.0,0.0,0,,0.0,0.0,0,,0.0,1,3,0,2726.81,18750.9,0.0,18750.9,15062.68,0.0,0.0,0.0,0.0,68.94694444,82.20215686,,0.366411798,0.525390078
SYNID0109229186,CA,ON,SAULT STE. MARIE,MALE,Divorced,12010,51760.0,12/5/1967,5/7/2013,"Supervisors, general office and administrative support workers",0,,,,,,0.0,4287,4287,58.0,"Supervisors, general office and administrative support workers",0,0,4,1352.38,338.095,103.94,508.7191197,1.504663245,1,1,26.64,26.64,26.64,0.0,0.0,1,4,1822.21,455.5525,376.45,475.4717909,1.043725566,1,18,7721.9,428.9944444,159.08,615.3864178,1.434485751,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,10923.13,27,4,0.123808835,0.002438861,0.166821232,0.706931072,0.0,0.0,0.0,0.706931072,1,164.14,164.14,164.14,0.0,0.0,0.0,27,10923.13,404.5603704,132.94,310544.4171,0.074074074,0.0,1,5411,0.0,0.0,1,CA,0.0,1,3,4,164.14,7211.83,0.0,7211.83,3711.3,0.123808835,0.0,0.0,1352.38,123.7416667,161.7824691,,0.211034196,0.194340996
SYNID0109235555,CA,,other,MALE,Married,SELF_EMPLOYED,114642.0,8/20/1952,7/27/1990,self_employed,0,,,,,,0.0,12607,12607,73.0,,0,0,3,309.09,103.03,100.0,5.248113947,0.050937726,1,5,766.9,153.38,83.27,202.7670736,1.321991613,1,1,158.86,158.86,158.86,0.0,0.0,1,17,42610.61,2506.506471,897.94,5421.034888,2.162785116,1,11,6365.71,578.7009091,321.88,779.9227781,1.347713069,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,50211.17,37,5,0.006155802,0.015273494,0.003163838,0.848628104,0.126778763,0.0,0.0,0.848628104,7,3580.36,511.48,107.75,403656.5382,0.0,0.0,34,48237.75,1418.757353,308.595,15654411.09,0.029411765,0.0,5,5300,0.085669579,0.2,1,CA,0.0,4,4,1,3286.22,45042.92,0.0,45042.92,3194.83,0.004334572,0.0,0.0,209.09,156.0797222,130.2691503,,0.420768566,0.912341009
SYNID0109238534,CA,ON,MARKHAM,MALE,,31202,96252.0,9/10/1986,,Physiotherapists,0,,,,,,0.0,0,0,39.0,Physiotherapists,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,12,8170.3,680.8583333,463.92,704.0981962,1.034133184,1,6,1451.93,241.9883333,89.945,414.8987322,1.714540228,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,9622.23,18,2,0.0,0.0,0.0,0.849106704,0.150893296,0.0,0.0,0.849106704,4,973.09,243.2725,108.08,111180.304,0.0,0.0,17,9116.14,536.2435294,157.21,442723.159,0.0,0.0,0,,0.0,0.0,0,,0.0,1,2,0,794.91,6492.31,0.0,6492.31,2623.83,0.0,0.0,0.0,0.0,294.9280556,282.0434127,,0.094711175,0.21647883
